The country LCA had a total of 0 cancellations.
The country LIE had a total of 1 cancellations.
The country LKA had a total of 0 cancellations.
The country LTU had a total of 7 cancellations.
The country LUX had a total of 109 cancellations.
The country LVA had a total of 9 cancellations.
The country MAC had a total of 15 cancellations.
The country MAR had a total of 109 cancellations.
The country MCO had a total of 1 cancellations.
The country MDG had a total of 0 cancellations.
The country MDV had a total of 9 cancellations.
The country MEX had a total of 10 cancellations.
The country MKD had a total of 2 cancellations.
The country MLI had a total of 0 cancellations.
The country MLT had a total of 5 cancellations.
The country MMR had a total of 0 cancellations.
The country MNE had a total of 2 cancellations.
The country MOZ had a total of 19 cancellations.
The country MRT had a total of 0 cancellations.
The country MUS had a total of 1 cancellations.
The country MWI had a total of 0 cancellations.
The country MYS had a total of 3 cancellations.
The country MYT had a total of 2 cancellations.
The country NAM had a total of 0 cancellations.
The country NCL had a total of 0 cancellations.
The country NGA had a total of 21 cancellations.
The country NIC had a total of 1 cancellations.
The country NLD had a total of 387 cancellations.
The country NOR had a total of 181 cancellations.
The country NPL had a total of 0 cancellations.
The country NZL had a total of 6 cancellations.
The country OMN had a total of 4 cancellations.
The country PAK had a total of 9 cancellations.
The country PAN had a total of 0 cancellations.
The country PER had a total of 6 cancellations.
The country PHL had a total of 25 cancellations.
The country PLW had a total of 0 cancellations.
The country POL had a total of 215 cancellations.
The country PRI had a total of 2 cancellations.
The country PRT had a total of 27586 cancellations.
The country PRY had a total of 0 cancellations.
The country PYF had a total of 0 cancellations.
The country QAT had a total of 11 cancellations.
The country ROU had a total of 134 cancellations.
The country RUS had a total of 239 cancellations.
The country RWA had a total of 0 cancellations.
The country SAU had a total of 33 cancellations.
The country SDN had a total of 0 cancellations.
The country SEN had a total of 8 cancellations.
The country SGP had a total of 16 cancellations.
The country SLE had a total of 0 cancellations.
The country SLV had a total of 0 cancellations.
The country SMR had a total of 0 cancellations.
The country SRB had a total of 3 cancellations.
The country STP had a total of 0 cancellations.
The country SUR had a total of 0 cancellations.
The country SVK had a total of 24 cancellations.
The country SVN had a total of 15 cancellations.
The country SWE had a total of 227 cancellations.
The country SYC had a total of 1 cancellations.
The country SYR had a total of 0 cancellations.
The country TGO had a total of 0 cancellations.
The country THA had a total of 18 cancellations.
The country TJK had a total of 8 cancellations.
The country TMP had a total of 1 cancellations.
The country TUN had a total of 19 cancellations.
The country TUR had a total of 102 cancellations.
The country TWN had a total of 14 cancellations.
The country TZA had a total of 3 cancellations.
The country UGA had a total of 0 cancellations.
The country UKR had a total of 20 cancellations.
The country UMI had a total of 1 cancellations.
The country URY had a total of 9 cancellations.
The country USA had a total of 501 cancellations.
The country UZB had a total of 2 cancellations.
The country VEN had a total of 12 cancellations.
The country VGB had a total of 1 cancellations.
The country VNM had a total of 2 cancellations.
The country ZAF had a total of 31 cancellations.
The country ZMB had a total of 1 cancellations.
The country ZWE had a total of 2 cancellations.
The Contract customer type had a total of 1262 cancellations.
The Group customer type had a total of 59 cancellations.
The Transient customer type had a total of 36514 cancellations.
The Transient-Party customer type had a total of 6389 cancellations.
The False season had a total of 30065 cancellations.
The True season had a total of 14159 cancellations.
The City Hotel hotel had an occupancy rate of 0.58%.
The Resort Hotel hotel had an occupancy rate of 0.72%.
The Online TA market segment had a total of 56477 bookings.
The Offline TA/TO market segment had a total of 24219 bookings.
The Groups market segment had a total of 19811 bookings.
The Direct market segment had a total of 12606 bookings.
The Corporate market segment had a total of 5295 bookings.
The Complementary market segment had a total of 743 bookings.
The Aviation market segment had a total of 237 bookings.
The Undefined market segment had a total of 2 bookings.
"In 2015, the total number of bookings for 7 was 2776."
"In 2015, the total number of bookings for 8 was 3889."
"In 2015, the total number of bookings for 9 was 5114."
"In 2015, the total number of bookings for 10 was 4957."
"In 2015, the total number of bookings for 11 was 2340."
"In 2015, the total number of bookings for 12 was 2920."
"In 2016, the total number of bookings for 1 was 2248."
"In 2016, the total number of bookings for 2 was 3891."
"In 2016, the total number of bookings for 3 was 4824."
"In 2016, the total number of bookings for 4 was 5428."
"In 2016, the total number of bookings for 5 was 5478."
"In 2016, the total number of bookings for 6 was 5292."
"In 2016, the total number of bookings for 7 was 4572."
"In 2016, the total number of bookings for 8 was 5063."
"In 2016, the total number of bookings for 9 was 5394."
"In 2016, the total number of bookings for 10 was 6203."
"In 2016, the total number of bookings for 11 was 4454."
"In 2016, the total number of bookings for 12 was 3860."
"In 2017, the total number of bookings for 1 was 3681."
"In 2017, the total number of bookings for 2 was 4177."
"In 2017, the total number of bookings for 3 was 4970."
"In 2017, the total number of bookings for 4 was 5661."
"In 2017, the total number of bookings for 5 was 6313."
"In 2017, the total number of bookings for 6 was 5647."
"In 2017, the total number of bookings for 7 was 5313."
"In 2017, the total number of bookings for 8 was 4925."
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
""
The False season had a total of 80143 bookings.
The True season had a total of 39247 bookings.
"In 2015.0, the total number of days on the waiting list for 7.0 was 0.0."
"In 2015.0, the total number of days on the waiting list for 8.0 was 0.0."
"In 2015.0, the total number of days on the waiting list for 9.0 was 0.8965584669534611."
"In 2015.0, the total number of days on the waiting list for 10.0 was 3.1488803711922535."
"In 2015.0, the total number of days on the waiting list for 11.0 was 5.03974358974359."
"In 2015.0, the total number of days on the waiting list for 12.0 was 6.218835616438356."
"In 2016.0, the total number of days on the waiting list for 1.0 was 6.484875444839858."
"In 2016.0, the total number of days on the waiting list for 2.0 was 1.3284502698535081."
"In 2016.0, the total number of days on the waiting list for 3.0 was 2.3447346600331676."
"In 2016.0, the total number of days on the waiting list for 4.0 was 5.651805453205601."
"In 2016.0, the total number of days on the waiting list for 5.0 was 9.035231836436656."
"In 2016.0, the total number of days on the waiting list for 6.0 was 3.799886621315193."
"In 2016.0, the total number of days on the waiting list for 7.0 was 0.5669291338582677."
"In 2016.0, the total number of days on the waiting list for 8.0 was 1.0928303377444204."
"In 2016.0, the total number of days on the waiting list for 9.0 was 7.374675565443085."
"In 2016.0, the total number of days on the waiting list for 10.0 was 5.757536675802031."
"In 2016.0, the total number of days on the waiting list for 11.0 was 0.048720251459362374."
"In 2016.0, the total number of days on the waiting list for 12.0 was 0.5782383419689119."
"In 2017.0, the total number of days on the waiting list for 1.0 was 0.1089377886443901."
"In 2017.0, the total number of days on the waiting list for 2.0 was 0.23988508498922673."
"In 2017.0, the total number of days on the waiting list for 3.0 was 0.43762575452716296."
"In 2017.0, the total number of days on the waiting list for 4.0 was 0.48171701112877585."
"In 2017.0, the total number of days on the waiting list for 5.0 was 0.2640582924124822."
"In 2017.0, the total number of days on the waiting list for 6.0 was 0.22631485744643173."
"In 2017.0, the total number of days on the waiting list for 7.0 was 0.060041407867494824."
"In 2017.0, the total number of days on the waiting list for 8.0 was 0.0."
The average revenue per booking was 213.87 USD.
The overall cancellation rate for hotel bookings was 37.04.
The average stay duration for hotel bookings was 3.43 days.
The percentage of family bookings was 12.21%.
The percentage of repeated guests was 3.19%.
The average number of special requests per booking was 0.57.
